name,type,municipality,district,region,postalCode,latitude,longitude,slug
Rucka,Selo,,Belgrade,Central Serbia,,44.66094,20.30957,rucka
Baljevac,Selo,,Belgrade,Central Serbia,,44.56853,20.26901,baljevac-belgrade
Pajovići,Selo,,Morava,Central Serbia,,43.79556,20.20583,pajovići-morava-2
Belo Polje,Selo,,Belgrade,Central Serbia,,44.64446,20.19607,belo-polje-belgrade
Trudbenik,Selo,,Belgrade,Central Serbia,,44.67333,20.16004,trudbenik
Krstac,Selo,,Morava,Central Serbia,,43.83744,20.15039,krstac-morava
Pilatovići,Selo,,Zlatibor,Central Serbia,,43.84893,20.09797,pilatovići
Rupljani,Selo,,Kolubara,Central Serbia,,44.50977,20.16335,rupljani
Derad,Selo,,Morava,Central Serbia,,43.84917,20.12667,derad
Milavac,Selo,,Kolubara,Central Serbia,,44.24405,20.21374,milavac
Vranicko Selo,Selo,,Morava,Central Serbia,,43.945,20.31722,vranicko-selo
Cukovac,Selo,,Morava,Central Serbia,,43.97222,20.31861,cukovac
Vrovi,Selo,,Belgrade,Central Serbia,,44.65973,20.07608,vrovi
Zorački Potok,Selo,,Morava,Central Serbia,,43.96111,20.32278,zorački-potok
Gornja Toplica,Selo,,Kolubara,Central Serbia,,44.22299,20.16794,gornja-toplica
Trsine,Selo,,Morava,Central Serbia,,43.95111,20.29917,trsine
Selo Kostolac,Selo,,Branicevo,Central Serbia,,44.735,21.19556,selo-kostolac
Beljevina,Selo,,Bor,Central Serbia,,44.0908,21.946,beljevina
Zlača,Selo,,Bor,Central Serbia,,44.08839,21.97781,zlača
Beke,Selo,,Morava,Central Serbia,,43.96333,20.25722,beke
Kućići,Selo,,Morava,Central Serbia,,43.96556,20.2475,kućići
Topalovići,Selo,,Morava,Central Serbia,,43.94361,20.26778,topalovići-morava
Borčanska Mala,Selo,,Rasina,Central Serbia,,43.72341,20.9912,borčanska-mala
Kraj,Selo,,Morava,Central Serbia,,43.92806,20.28639,kraj-morava
Sudimska Mala,Selo,,Rasina,Central Serbia,,43.73348,20.9871,sudimska-mala
Caganje,Selo,,Morava,Central Serbia,,43.93722,20.22667,caganje
Sadljike,Selo,,Morava,Central Serbia,,43.86939,20.20615,sadljike
Popovići,Selo,,Morava,Central Serbia,,43.87583,20.20389,popovići-morava-4
Rađenovići,Selo,,Morava,Central Serbia,,43.86,20.17444,rađenovići
Tomići,Selo,,Morava,Central Serbia,,43.87444,20.17944,tomići-morava
Bigrenica,Selo,,Pomoravlje,Central Serbia,,44.01246,21.49527,bigrenica-pomoravlje-2
Jovaševići,Selo,,Morava,Central Serbia,,43.85278,20.22556,jovaševići
Lisice,Selo,,Morava,Central Serbia,,43.84764,20.15488,lisice
Savinac,Selo,,Morava,Central Serbia,,44.02435,20.36041,savinac-morava
Kukići,Selo,,Morava,Central Serbia,,43.84278,20.16833,kukići-morava-2
Pavlovici,Selo,,Morava,Central Serbia,,44.03015,20.09602,pavlovici
Goračići,Selo,,Morava,Central Serbia,,43.77396,20.33646,goračići
Donji Plazinići,Selo,,Morava,Central Serbia,,43.75667,20.33917,donji-plazinići
Zečevići,Selo,,Morava,Central Serbia,,43.75056,20.31333,zečevići-morava-2
Mikanovići,Selo,,Morava,Central Serbia,,43.75917,20.31167,mikanovići
Donja Kravarica,Selo,,Morava,Central Serbia,,43.7768,20.17147,donja-kravarica
Srdovinska Mala,Selo,,Raska,Central Serbia,,43.74083,20.82528,srdovinska-mala
Kovačevići,Selo,,Morava,Central Serbia,,43.77019,20.16485,kovačevići-morava-3
Vasilići,Selo,,Morava,Central Serbia,,43.77028,20.16417,vasilići-morava
Grabovska Mala,Selo,,Raska,Central Serbia,,43.74222,20.79611,grabovska-mala
Pančevo,Selo,,Raska,Central Serbia,,43.7231,20.68391,pančevo-raska
Magnohrom,Selo,,Raska,Central Serbia,,43.73,20.71111,magnohrom
Leskovica,Selo,,Raska,Central Serbia,,43.50722,20.50167,leskovica-raska
Selište,Selo,,Raska,Central Serbia,,43.51582,20.52501,selište-raska
Dolevi,Selo,,Raska,Central Serbia,,43.50222,20.51333,dolevi
Barice,Selo,,Raska,Central Serbia,,43.52333,20.52083,barice-raska
Gornje Medare,Selo,,Pomoravlje,Central Serbia,,44.02722,21.43639,gornje-medare
Rakici,Selo,,Raska,Central Serbia,,43.565,20.5375,rakici
Prisojnica,Selo,,Raska,Central Serbia,,43.56302,20.55466,prisojnica
Donje Medare,Selo,,Pomoravlje,Central Serbia,,44.0075,21.4575,donje-medare
Vežanj,Selo,,Raska,Central Serbia,,43.58362,20.52239,vežanj
Kaludrice,Selo,,Raska,Central Serbia,,43.585,20.54889,kaludrice
Odmejie,Selo,,Raska,Central Serbia,,43.50583,20.58417,odmejie
Šumeća,Selo,,Branicevo,Central Serbia,,44.52482,21.66764,šumeća
Donji Kovačevići,Selo,,Kolubara,Central Serbia,,44.16722,20.06611,donji-kovačevići
Gornji Kovačevići,Selo,,Kolubara,Central Serbia,,44.15206,20.08866,gornji-kovačevići
Stojnik,Selo,,Belgrade,Central Serbia,,44.51553,20.49635,stojnik-belgrade-2
Klašnić,Selo,,Kolubara,Central Serbia,,44.28068,20.03767,klašnić
Padinska Skela,Selo,,Belgrade,Central Serbia,,44.94291,20.42549,padinska-skela
Kovilovo,Selo,,Belgrade,Central Serbia,,44.90791,20.42319,kovilovo-belgrade
Glogonjski Rit,Selo,,Belgrade,Central Serbia,,44.93587,20.47947,glogonjski-rit
Vrelo,Selo,,Branicevo,Central Serbia,,44.49851,21.6796,vrelo-branicevo
Dojovi,Selo,,Raska,Central Serbia,,43.52792,20.58333,dojovi
Staro Selo,Selo,,Branicevo,Central Serbia,,44.54284,21.64908,staro-selo-branicevo
Cebrišonj,Selo,,Branicevo,Central Serbia,,44.53556,21.70028,cebrišonj
Marica,Selo,,Branicevo,Central Serbia,,44.51577,21.69186,marica
Omanje,Selo,,Branicevo,Central Serbia,,44.17907,21.91895,omanje
Lipa,Selo,,Branicevo,Central Serbia,,44.225,21.95194,lipa-branicevo
Burgionji,Selo,,Branicevo,Central Serbia,,44.52627,21.73001,burgionji
Plješćicanji,Selo,,Branicevo,Central Serbia,,44.52,21.7275,plješćicanji
Tomonj,Selo,,Branicevo,Central Serbia,,44.51848,21.66433,tomonj
Pod Dulom,Selo,,Branicevo,Central Serbia,,44.51583,21.64944,pod-dulom
Valja Srbaska,Selo,,Branicevo,Central Serbia,,44.5,21.78917,valja-srbaska
Ciganska Brodica,Selo,,Branicevo,Central Serbia,,44.50358,21.81822,ciganska-brodica
Vukosava,Selo,,Branicevo,Central Serbia,,44.56861,21.74361,vukosava
Ključata,Selo,,Branicevo,Central Serbia,,44.58958,21.80074,ključata
Zapaleže,Selo,,Raska,Central Serbia,,43.60155,20.51926,zapaleže
Dubočica,Selo,,Raska,Central Serbia,,43.6118,20.5098,dubočica
Rakovica,Selo,,Branicevo,Central Serbia,,44.63148,21.74991,rakovica-branicevo
Tršljice,Selo,,Raska,Central Serbia,,43.62556,20.54111,tršljice
Banjanci,Selo,,Raska,Central Serbia,,43.63917,20.53583,banjanci
Luke,Selo,,Raska,Central Serbia,,43.64732,20.55609,luke-raska-3
Crna Reka,Selo,,Raska,Central Serbia,,43.65806,20.59083,crna-reka-raska
Banja,Selo,,Raska,Central Serbia,,43.65527,20.53637,banja-raska-2
Cudak,Selo,,Raska,Central Serbia,,43.67346,20.52167,cudak
Vrelo,Selo,,Zajecar,Central Serbia,,43.63211,21.99192,vrelo-zajecar
Pašino Polje,Selo,,Zajecar,Central Serbia,,43.63389,21.95778,pašino-polje
Petrovac,Selo,,Raska,Central Serbia,,43.69153,20.53816,petrovac-raska
Porede,Selo,,Raska,Central Serbia,,43.69833,20.51778,porede
Capljak,Selo,,Raska,Central Serbia,,43.70333,20.52806,capljak
Roćevici,Selo,,Raska,Central Serbia,,43.71333,20.5125,roćevici
Nikolići,Selo,,Raska,Central Serbia,,43.72256,20.52072,nikolići-raska-2
Sajkovac,Selo,,Raska,Central Serbia,,43.73778,20.515,sajkovac
Murgaš,Selo,,Kolubara,Central Serbia,,44.41946,20.09014,murgaš
Matovići,Selo,,Zlatibor,Central Serbia,,43.9775,20.01861,matovići-zlatibor
Bogdanovići,Selo,,Zlatibor,Central Serbia,,43.96222,20.00556,bogdanovići-zlatibor-1
Maslaći,Selo,,Zlatibor,Central Serbia,,43.93861,20.02778,maslaći
Tabanovići,Selo,,Zlatibor,Central Serbia,,43.91918,20.08076,tabanovići
Žiča,Selo,,Raska,Central Serbia,,43.69444,20.65417,žiča
Vučicevići,Selo,,Zlatibor,Central Serbia,,43.93091,20.01427,vučicevići
Trešnjar,Selo,,Raska,Central Serbia,,43.68447,20.67463,trešnjar
Ostojići,Selo,,Zlatibor,Central Serbia,,43.90841,20.05408,ostojići-zlatibor-1
Pavlovići,Selo,,Zlatibor,Central Serbia,,43.915,20.09444,pavlovići-zlatibor-1
Gradi,Selo,,Raska,Central Serbia,,43.64554,20.64691,gradi
Miljakovina,Selo,,Zlatibor,Central Serbia,,43.88994,20.01048,miljakovina
Grdovići,Selo,,Zlatibor,Central Serbia,,43.77393,20.08912,grdovići
Grabovik,Selo,,Zlatibor,Central Serbia,,43.75292,20.06278,grabovik-zlatibor
Svilaići,Selo,,Zlatibor,Central Serbia,,43.8172,20.08086,svilaići
Nikolići,Selo,,Zlatibor,Central Serbia,,43.77,20.03222,nikolići-zlatibor-1
Gornje Selo,Selo,,Zlatibor,Central Serbia,,43.76194,20.01472,gornje-selo-zlatibor-1
Stojkovići,Selo,,Zlatibor,Central Serbia,,43.75718,20.03123,stojkovići
Mićići,Selo,,Zlatibor,Central Serbia,,43.79957,20.04333,mićići-zlatibor
Šengolje,Selo,,Zlatibor,Central Serbia,,43.80444,20.01389,šengolje
Ćirjanići,Selo,,Zlatibor,Central Serbia,,43.81056,20.01972,ćirjanići
Rupeljevo,Selo,,Zlatibor,Central Serbia,,43.8031,20.00082,rupeljevo
Došići,Selo,,Raska,Central Serbia,,43.58889,20.68389,došići
Jelova,Selo,,Raska,Central Serbia,,43.60692,20.66185,jelova
Orašje,Selo,,Pomoravlje,Central Serbia,,44.18011,21.43672,orašje-pomoravlje
Kamidžora,Selo,,Raska,Central Serbia,,43.63091,20.69273,kamidžora
Trebićska Mala,Selo,,Raska,Central Serbia,,43.66167,20.69528,trebićska-mala
Boljkovac,Selo,,Raska,Central Serbia,,43.74778,20.66444,boljkovac
Bučar,Selo,,Pomoravlje,Central Serbia,,44.07056,21.55583,bučar
Makvište,Selo,,Pomoravlje,Central Serbia,,44.06028,21.58667,makvište
Ravna Reka,Selo,,Pomoravlje,Central Serbia,,44.04,21.56139,ravna-reka-pomoravlje-2
Mala Ravna Reka,Selo,,Pomoravlje,Central Serbia,,44.02611,21.5825,mala-ravna-reka
Staro Selo,Selo,,Pomoravlje,Central Serbia,,44.01725,21.49686,staro-selo-pomoravlje-2
Vodna,Selo,,Pomoravlje,Central Serbia,,44.10139,21.5625,vodna
Novo Selo,Selo,,Pomoravlje,Central Serbia,,44.07556,21.58667,novo-selo-pomoravlje
Tumane,Selo,,Branicevo,Central Serbia,,44.59194,21.645,tumane
Laz,Selo,,Raska,Central Serbia,,43.71688,20.52988,laz
Duboki,Selo,,Raska,Central Serbia,,43.70667,20.50306,duboki
Prisoj,Selo,,Branicevo,Central Serbia,,44.5739,21.6673,prisoj-branicevo
Funjduri,Selo,,Branicevo,Central Serbia,,44.56609,21.68116,funjduri
Ulmu,Selo,,Branicevo,Central Serbia,,44.56537,21.70855,ulmu
Nenadovci,Selo,,Zajecar,Central Serbia,,43.65556,22.08,nenadovci
Udbina,Selo,,Sumadija,Central Serbia,,44.39556,20.46083,udbina
Kamenica,Selo,,Sumadija,Central Serbia,,44.38194,20.48139,kamenica-sumadija-2
Levovik,Selo,,Zajecar,Central Serbia,,43.61421,22.03297,levovik
Vidrov Grad,Selo,,Bor,Central Serbia,,44.24222,22.50194,vidrov-grad
Badnjevo,Selo,,Bor,Central Serbia,,44.23889,22.50222,badnjevo
Jaćovac,Selo,,Raska,Central Serbia,,43.50389,20.42417,jaćovac
Miliće,Selo,,Raska,Central Serbia,,43.50389,20.44639,miliće-raska-2
Šiće,Selo,,Raska,Central Serbia,,43.50572,20.46021,šiće
Ralenovići,Selo,,Raska,Central Serbia,,43.51767,20.46464,ralenovići
Brezova,Selo,,Raska,Central Serbia,,43.51417,20.48806,brezova-raska-2
R. Uglja,Selo,,Branicevo,Central Serbia,,44.39972,21.53611,r-uglja-branicevo-1
Stramošnik,Selo,,Raska,Central Serbia,,43.53642,20.47735,stramošnik
Rastište,Selo,,Raska,Central Serbia,,43.54424,20.48733,rastište-raska
Smiljana,Selo,,Branicevo,Central Serbia,,44.52049,21.61242,smiljana
Glavo,Selo,,Raska,Central Serbia,,43.55292,20.47534,glavo
Ornice,Selo,,Raska,Central Serbia,,43.55702,20.45918,ornice-raska
Bratujevačke Pionice,Selo,,Bor,Central Serbia,,44.20194,22.51444,bratujevačke-pionice
Gradac,Selo,,Branicevo,Central Serbia,,44.3425,21.40583,gradac-branicevo
Šipa,Selo,,Branicevo,Central Serbia,,44.35417,21.41222,šipa
Podvis,Selo,,Zajecar,Central Serbia,,43.5473,22.18726,podvis
Panarija,Selo,,Branicevo,Central Serbia,,44.37011,21.4008,panarija
Stanulovac,Selo,,Branicevo,Central Serbia,,44.38965,21.47538,stanulovac
R. Uglja,Selo,,Branicevo,Central Serbia,,44.43778,21.38833,r-uglja-branicevo-2
Bunetić,Selo,,Branicevo,Central Serbia,,44.45278,21.39917,bunetić
Selište,Selo,,Branicevo,Central Serbia,,44.45457,21.33892,selište-branicevo-2
Trstenik,Selo,,Branicevo,Central Serbia,,44.52526,21.88982,trstenik-branicevo
Majstoroviči,Selo,,Morava,Central Serbia,,43.73617,20.42141,majstoroviči
Lišani,Selo,,Raska,Central Serbia,,43.74432,20.44668,lišani
Vesovici,Selo,,Raska,Central Serbia,,43.72587,20.46375,vesovici
Prnjavor,Selo,,Pomoravlje,Central Serbia,,43.97096,21.13585,prnjavor-pomoravlje-1
Donji Mišević,Selo,,Pomoravlje,Central Serbia,,43.96117,21.10557,donji-mišević
Mitrovicka Mala,Selo,,Sumadija,Central Serbia,,43.96043,21.05251,mitrovicka-mala
Koželj,Selo,,Zajecar,Central Serbia,,43.6867,22.20223,koželj-zajecar
Osoje,Selo,,Zajecar,Central Serbia,,43.65667,22.13556,osoje-zajecar
Umljane,Selo,,Zajecar,Central Serbia,,43.63833,22.16222,umljane
Velika Jasikovica,Selo,,Rasina,Central Serbia,,43.55528,21.03889,velika-jasikovica
Rusalnica,Selo,,Zajecar,Central Serbia,,43.64889,22.14972,rusalnica
Slatina,Selo,,Zajecar,Central Serbia,,43.60779,22.13144,slatina-zajecar
Kolonije,Selo,,Pomoravlje,Central Serbia,,43.95356,21.27654,kolonije
Bresje,Selo,,Pomoravlje,Central Serbia,,43.93181,21.25735,bresje-pomoravlje-2
Kovačevac,Selo,,Pomoravlje,Central Serbia,,43.93839,21.19597,kovačevac-pomoravlje
Divljača,Selo,,Pomoravlje,Central Serbia,,43.92162,21.19268,divljača
Donja Vrba,Selo,,Pomoravlje,Central Serbia,,43.92528,21.12528,donja-vrba
Vučkovac,Selo,,Pomoravlje,Central Serbia,,43.92438,21.04012,vučkovac
Donja Počekovina,Selo,,Rasina,Central Serbia,,43.59576,21.09877,donja-počekovina
Petkovici,Selo,,Rasina,Central Serbia,,43.50771,21.00419,petkovici
Stambolici,Selo,,Rasina,Central Serbia,,43.51361,21.00861,stambolici
Srnjani,Selo,,Rasina,Central Serbia,,43.50147,21.07576,srnjani
Rudenice,Selo,,Rasina,Central Serbia,,43.51139,21.09361,rudenice
Ivanovici,Selo,,Rasina,Central Serbia,,43.51167,21.07972,ivanovici
Punoševići,Selo,,Rasina,Central Serbia,,43.51051,21.05196,punoševići
Pajsak,Selo,,Rasina,Central Serbia,,43.53155,21.09396,pajsak
Bicani,Selo,,Rasina,Central Serbia,,43.53722,21.0675,bicani
Tobolac,Selo,,Rasina,Central Serbia,,43.55738,21.11065,tobolac-rasina
Kamenjaca,Selo,,Rasina,Central Serbia,,43.56766,21.07158,kamenjaca
Savran Mala,Selo,,Rasina,Central Serbia,,43.62772,21.05714,savran-mala
Kosovac,Selo,,Rasina,Central Serbia,,43.53167,21.25278,kosovac
Pakašnica,Selo,,Rasina,Central Serbia,,43.56145,21.30775,pakašnica
Slobođište,Selo,,Rasina,Central Serbia,,43.55833,21.33167,slobođište
Gornja Pakašnica,Selo,,Rasina,Central Serbia,,43.56333,21.32,gornja-pakašnica
Pasjak,Selo,,Rasina,Central Serbia,,43.55102,21.40983,pasjak
Cerjanska Mala,Selo,,Rasina,Central Serbia,,43.50167,21.46222,cerjanska-mala
Novo Selo,Selo,,Rasina,Central Serbia,,43.56567,21.44766,novo-selo-rasina
Panjkonac,Selo,,Rasina,Central Serbia,,43.58851,21.48746,panjkonac
Barđanski Kraj,Selo,,Belgrade,Central Serbia,,44.63833,20.27139,barđanski-kraj
Reka,Selo,,Rasina,Central Serbia,,43.60694,21.36333,reka-rasina
Šumadija,Selo,,Belgrade,Central Serbia,,44.61806,20.27917,šumadija
Rašićev Kraj,Selo,,Belgrade,Central Serbia,,44.5925,20.29639,rašićev-kraj
Stalać Grad,Selo,,Rasina,Central Serbia,,43.67278,21.40583,stalać-grad
Novo Selo,Selo,,Bor,Central Serbia,,44.36139,22.50056,novo-selo-bor
Kusjak,Selo,,Bor,Central Serbia,,44.30556,22.55417,kusjak
Ičelići,Selo,,Zlatibor,Central Serbia,,43.74639,20.12917,ičelići
Donji Ðukići,Selo,,Zlatibor,Central Serbia,,43.7225,20.14528,donji-ðukići
Rataj Mala,Selo,,Rasina,Central Serbia,,43.6554,21.0534,rataj-mala
Bukorovac,Selo,,Sumadija,Central Serbia,,44.00639,21.01472,bukorovac-sumadija-2
Drenak,Selo,,Sumadija,Central Serbia,,44.01152,21.04102,drenak
Isailova Mala,Selo,,Rasina,Central Serbia,,43.66349,21.12864,isailova-mala
Pantićka Mala,Selo,,Rasina,Central Serbia,,43.67063,21.12031,pantićka-mala
Konjuh,Selo,,Rasina,Central Serbia,,43.64333,21.1814,konjuh
Ðunis-Mala,Selo,,Sumadija,Central Serbia,,44.12417,21.11778,ðunis-mala
Dobra Voda,Selo,,Pomoravlje,Central Serbia,,44.10694,21.29222,dobra-voda-pomoravlje
Pinosava,Selo,,Sumadija,Central Serbia,,44.22925,21.04865,pinosava-sumadija
Pišljak,Selo,,Sumadija,Central Serbia,,44.05187,21.09985,pišljak
Kusača,Selo,,Sumadija,Central Serbia,,44.04922,21.0893,kusača
Potočari,Selo,,Sumadija,Central Serbia,,44.06083,21.06,potočari-sumadija
Niksić,Selo,,Sumadija,Central Serbia,,44.09917,21.00194,niksić
Grnčarica,Selo,,Sumadija,Central Serbia,,44.115,21.0125,grnčarica
Gornja Batočina,Selo,,Sumadija,Central Serbia,,44.1484,21.043,gornja-batočina
Batočina,Selo,,Sumadija,Central Serbia,,44.15701,21.05344,batočina-sumadija-2
Loznica,Selo,,Sumadija,Central Serbia,,44.14056,21.07333,loznica-sumadija
Vučić,Selo,,Sumadija,Central Serbia,,44.20583,20.99972,vučić-sumadija-2
Donje Radaljevo,Selo,,Morava,Central Serbia,,43.65694,20.12778,donje-radaljevo
Gornje Radaljevo,Selo,,Morava,Central Serbia,,43.63194,20.17111,gornje-radaljevo
Lisa,Selo,,Morava,Central Serbia,,43.63514,20.23479,lisa-morava-2
Kočino Selo,Selo,,Pomoravlje,Central Serbia,,44.03622,21.27415,kočino-selo
St. Lanište,Selo,,Pomoravlje,Central Serbia,,44.03408,21.25311,st-lanište
Bukovik,Selo,,Rasina,Central Serbia,,43.66889,21.33417,bukovik-rasina
Dubrava,Selo,,Sumadija,Central Serbia,,43.89068,21.00941,dubrava-sumadija-1
Ledine,Selo,,Belgrade,Central Serbia,,44.8025,20.34833,ledine
Osredak,Selo,,Pomoravlje,Central Serbia,,43.91377,21.13934,osredak-pomoravlje
Z. st Lanište,Selo,,Pomoravlje,Central Serbia,,44.04056,21.23361,z-st-lanište
Obradova Stolica,Selo,,Nisava,Central Serbia,,43.79611,21.65972,obradova-stolica
Jakovic,Selo,,Pomoravlje,Central Serbia,,44.05871,21.26054,jakovic
Trska,Selo,,Sumadija,Central Serbia,,44.17412,20.98945,trska
D. Panjirac,Selo,,Sumadija,Central Serbia,,44.19194,21.00083,d-panjirac
Dečje Letovalište,Selo,,Pomoravlje,Central Serbia,,43.87083,21.62778,dečje-letovalište
Kilsura,Selo,,Pomoravlje,Central Serbia,,43.855,21.60611,kilsura
Mala Klačevica,Selo,,Pomoravlje,Central Serbia,,43.83833,21.60056,mala-klačevica
Starinovići,Selo,,Pomoravlje,Central Serbia,,44.21278,21.27306,starinovići
Braštčska Mala,Selo,,Pomoravlje,Central Serbia,,43.74389,21.08861,braštčska-mala
Orlovac,Selo,,Rasina,Central Serbia,,43.70278,21.13811,orlovac-rasina
Rakićka Mala,Selo,,Rasina,Central Serbia,,43.70889,21.14361,rakićka-mala
Troglan Bara,Selo,,Pomoravlje,Central Serbia,,43.96982,21.70477,troglan-bara
Mala Kaludra,Selo,,Pomoravlje,Central Serbia,,43.77468,21.05577,mala-kaludra
Donja Sibnica,Selo,,Pomoravlje,Central Serbia,,43.79084,21.06337,donja-sibnica
Gornji Parlog,Selo,,Pomoravlje,Central Serbia,,43.79375,21.0956,gornji-parlog
Voljevac,Selo,,Pomoravlje,Central Serbia,,43.8352,21.03777,voljevac
Drenovak,Selo,,Nisava,Central Serbia,,43.50997,21.59263,drenovak
Jasenje,Selo,,Nisava,Central Serbia,,43.61756,21.5727,jasenje
Sabazovica,Selo,,Nisava,Central Serbia,,43.665,21.55611,sabazovica
Bukovica,Selo,,Pomoravlje,Central Serbia,,43.92583,21.45444,bukovica-pomoravlje
Gornji Jovac,Selo,,Pomoravlje,Central Serbia,,43.91059,21.31435,gornji-jovac
Donji Majur,Selo,,Pomoravlje,Central Serbia,,43.93806,21.32111,donji-majur-pomoravlje
Mala Trešnjevica,Selo,,Pomoravlje,Central Serbia,,43.87236,21.30489,mala-trešnjevica
Livade,Selo,,Pomoravlje,Central Serbia,,43.83442,21.38372,livade-pomoravlje
Jelenje,Selo,,Pomoravlje,Central Serbia,,43.84886,21.37708,jelenje-pomoravlje
Dubrava,Selo,,Pomoravlje,Central Serbia,,43.81472,21.47167,dubrava-pomoravlje
Stari Bračin,Selo,,Nisava,Central Serbia,,43.76974,21.50221,stari-bračin
Topolovac,Selo,,Pomoravlje,Central Serbia,,43.98151,21.57189,topolovac
Crvena Jabuka,Selo,,Pomoravlje,Central Serbia,,43.97327,21.54393,crvena-jabuka-pomoravlje
Bojište,Selo,,Nisava,Central Serbia,,43.75871,21.55985,bojište
Crvenka,Selo,,Belgrade,Central Serbia,,44.85969,20.4416,crvenka-belgrade
Novi Grad,Gradska cetvrt,,Belgrade,Central Serbia,,44.84278,20.37167,novi-grad
Tošin Bunar,Selo,,Belgrade,Central Serbia,,44.82806,20.40556,tošin-bunar
Sajam,Gradska cetvrt,,Belgrade,Central Serbia,,44.79562,20.43412,sajam
Voždovac,Grad,,Belgrade,Central Serbia,,44.77833,20.47583,voždovac
Bele Vode,Selo,,Belgrade,Central Serbia,,44.75194,20.40694,bele-vode-belgrade
Železnička Kolonja,Selo,,Belgrade,Central Serbia,,44.75611,20.45778,železnička-kolonja
Filmski Grad,Selo,,Belgrade,Central Serbia,,44.75667,20.43778,filmski-grad
Nova Četvorka,Selo,,Belgrade,Central Serbia,,44.95947,20.33349,nova-četvorka
Jalučki Rit,Selo,,South Banat,Vojvodina,,44.91802,20.55995,jalučki-rit
Karaburma,Selo,,Belgrade,Central Serbia,,44.81611,20.50167,karaburma
Rospi Ćuprija,Selo,,Belgrade,Central Serbia,,44.81806,20.52667,rospi-ćuprija
